epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train/logit_scale,train/loss_epoch,train/loss_step,val/imagenet/top1,val/imagenet/top5
15,,,53999,62.90291213989258,,1.4765703678131104,,
,0.0005817443982002015,0.0005817443982002015,54049,,,,,
15,,,54049,63.01008224487305,,1.4584903717041016,,
,0.0005809567366329558,0.0005809567366329558,54099,,,,,
15,,,54099,62.89751434326172,,1.4813393354415894,,
,0.0005801688686970694,0.0005801688686970694,54149,,,,,
15,,,54149,62.81081008911133,,1.509246826171875,,
15,,,54191,,,,0.27069997787475586,0.5189800262451172
15,,,54191,,1.4977611303329468,,,
,0.0005793807964009141,0.0005793807964009141,54199,,,,,
16,,,54199,62.75578308105469,,1.454618215560913,,
,0.000578592521753383,0.000578592521753383,54249,,,,,
16,,,54249,62.77044677734375,,1.5030858516693115,,
,0.0005778040467638841,0.0005778040467638841,54299,,,,,
16,,,54299,62.888004302978516,,1.4491310119628906,,
,0.0005770153734423372,0.0005770153734423372,54349,,,,,
16,,,54349,62.791194915771484,,1.5266560316085815,,
,0.0005762265037991672,0.0005762265037991672,54399,,,,,
16,,,54399,62.83366394042969,,1.4780817031860352,,
,0.0005754374398452994,0.0005754374398452994,54449,,,,,
16,,,54449,62.828182220458984,,1.5080921649932861,,
,0.0005746481835921547,0.0005746481835921547,54499,,,,,
16,,,54499,62.831478118896484,,1.4950562715530396,,
,0.0005738587370516437,0.0005738587370516437,54549,,,,,
16,,,54549,62.814788818359375,,1.5010809898376465,,
,0.0005730691022361625,0.0005730691022361625,54599,,,,,
16,,,54599,62.974700927734375,,1.5241690874099731,,
,0.0005722792811585868,0.0005722792811585868,54649,,,,,
16,,,54649,62.94119644165039,,1.4434165954589844,,
,0.0005714892758322677,0.0005714892758322677,54699,,,,,
16,,,54699,62.91535949707031,,1.441777229309082,,
,0.0005706990882710255,0.0005706990882710255,54749,,,,,
16,,,54749,63.00753402709961,,1.5040533542633057,,
,0.0005699087204891447,0.0005699087204891447,54799,,,,,
16,,,54799,63.03806686401367,,1.3808867931365967,,
,0.0005691181745013699,0.0005691181745013699,54849,,,,,
16,,,54849,63.010623931884766,,1.440832495689392,,
,0.0005683274523228997,0.0005683274523228997,54899,,,,,
16,,,54899,63.07089614868164,,1.4944441318511963,,
,0.000567536555969382,0.000567536555969382,54949,,,,,
16,,,54949,63.079586029052734,,1.4778316020965576,,
,0.000566745487456908,0.000566745487456908,54999,,,,,
16,,,54999,63.13622283935547,,1.4433401823043823,,
,0.0005659542488020086,0.0005659542488020086,55049,,,,,
16,,,55049,63.11151123046875,,1.475119709968567,,
,0.0005651628420216482,0.0005651628420216482,55099,,,,,
16,,,55099,63.03947830200195,,1.4790260791778564,,
,0.0005643712691332192,0.0005643712691332192,55149,,,,,
16,,,55149,63.171634674072266,,1.4994797706604004,,
,0.0005635795321545382,0.0005635795321545382,55199,,,,,
16,,,55199,63.16567611694336,,1.4553003311157227,,
,0.0005627876331038402,0.0005627876331038402,55249,,,,,
16,,,55249,63.277034759521484,,1.4603774547576904,,
,0.000561995573999772,0.000561995573999772,55299,,,,,
16,,,55299,63.2268180847168,,1.4997957944869995,,
,0.0005612033568613895,0.0005612033568613895,55349,,,,,
16,,,55349,63.19438171386719,,1.4429550170898438,,
,0.0005604109837081518,0.0005604109837081518,55399,,,,,
16,,,55399,63.1829948425293,,1.4629017114639282,,
,0.0005596184565599149,0.0005596184565599149,55449,,,,,
16,,,55449,63.315486907958984,,1.4463930130004883,,
,0.0005588257774369273,0.0005588257774369273,55499,,,,,
16,,,55499,63.33435821533203,,1.4661083221435547,,
,0.0005580329483598258,0.0005580329483598258,55549,,,,,
16,,,55549,63.376197814941406,,1.4499483108520508,,
,0.0005572399713496282,0.0005572399713496282,55599,,,,,
16,,,55599,63.28391647338867,,1.4710649251937866,,
,0.0005564468484277306,0.0005564468484277306,55649,,,,,
16,,,55649,63.35749435424805,,1.403214454650879,,
,0.0005556535816159,0.0005556535816159,55699,,,,,
16,,,55699,63.4375114440918,,1.4061498641967773,,
,0.000554860172936271,0.000554860172936271,55749,,,,,
16,,,55749,63.33586883544922,,1.450685977935791,,
,0.0005540666244113397,0.0005540666244113397,55799,,,,,
16,,,55799,63.367767333984375,,1.429534673690796,,
,0.0005532729380639582,0.0005532729380639582,55849,,,,,
16,,,55849,63.456180572509766,,1.4218192100524902,,
,0.0005524791159173302,0.0005524791159173302,55899,,,,,
16,,,55899,63.428592681884766,,1.4996862411499023,,
,0.000551685159995006,0.000551685159995006,55949,,,,,
16,,,55949,63.470096588134766,,1.4627034664154053,,
,0.0005508910723208763,0.0005508910723208763,55999,,,,,
16,,,55999,63.49858856201172,,1.4320487976074219,,
,0.0005500968549191678,0.0005500968549191678,56049,,,,,
16,,,56049,63.455665588378906,,1.423734188079834,,
,0.0005493025098144381,0.0005493025098144381,56099,,,,,
16,,,56099,63.521873474121094,,1.4421536922454834,,
,0.00054850803903157,0.00054850803903157,56149,,,,,
16,,,56149,63.55365753173828,,1.4192988872528076,,
,0.0005477134445957671,0.0005477134445957671,56199,,,,,
16,,,56199,63.57002258300781,,1.4336086511611938,,
,0.0005469187285325478,0.0005469187285325478,56249,,,,,
16,,,56249,63.525028228759766,,1.468029260635376,,
,0.0005461238928677411,0.0005461238928677411,56299,,,,,
16,,,56299,63.596248626708984,,1.4152945280075073,,
,0.00054532893962748,0.00054532893962748,56349,,,,,
16,,,56349,63.60573959350586,,1.4223698377609253,,
,0.0005445338708381978,0.0005445338708381978,56399,,,,,
16,,,56399,63.6861686706543,,1.4547274112701416,,
,0.0005437386885266224,0.0005437386885266224,56449,,,,,
16,,,56449,63.68248748779297,,1.4057151079177856,,
,0.000542943394719771,0.000542943394719771,56499,,,,,
16,,,56499,63.70013427734375,,1.4477123022079468,,
,0.0005421479914449451,0.0005421479914449451,56549,,,,,
16,,,56549,63.672019958496094,,1.4651360511779785,,
,0.0005413524807297245,0.0005413524807297245,56599,,,,,
16,,,56599,63.708457946777344,,1.3947889804840088,,
,0.000540556864601964,0.000540556864601964,56649,,,,,
16,,,56649,63.863399505615234,,1.4297163486480713,,
,0.0005397611450897864,0.0005397611450897864,56699,,,,,
16,,,56699,63.875762939453125,,1.3633723258972168,,
,0.0005389653242215782,0.0005389653242215782,56749,,,,,
16,,,56749,63.857730865478516,,1.4458340406417847,,
,0.0005381694040259843,0.0005381694040259843,56799,,,,,
16,,,56799,63.880577087402344,,1.419837474822998,,
,0.0005373733865319032,0.0005373733865319032,56849,,,,,
16,,,56849,63.876094818115234,,1.408658504486084,,
,0.0005365772737684805,0.0005365772737684805,56899,,,,,
16,,,56899,63.96467208862305,,1.3742384910583496,,
,0.0005357810677651054,0.0005357810677651054,56949,,,,,
16,,,56949,63.95037078857422,,1.4098414182662964,,
,0.0005349847705514044,0.0005349847705514044,56999,,,,,
16,,,56999,63.944175720214844,,1.4172186851501465,,
,0.000534188384157237,0.000534188384157237,57049,,,,,
16,,,57049,63.916099548339844,,1.4220540523529053,,
,0.0005333919106126894,0.0005333919106126894,57099,,,,,
16,,,57099,63.993350982666016,,1.4526993036270142,,
,0.0005325953519480703,0.0005325953519480703,57149,,,,,
16,,,57149,64.08528900146484,,1.3709841966629028,,
,0.0005317987101939053,0.0005317987101939053,57199,,,,,
16,,,57199,64.08786010742188,,1.4036458730697632,,
,0.0005310019873809321,0.0005310019873809321,57249,,,,,
16,,,57249,64.15662384033203,,1.428748607635498,,
,0.0005302051855400944,0.0005302051855400944,57299,,,,,
16,,,57299,64.123291015625,,1.4100050926208496,,
,0.000529408306702538,0.000529408306702538,57349,,,,,
16,,,57349,64.08162689208984,,1.3511998653411865,,
,0.0005286113528996046,0.0005286113528996046,57399,,,,,
16,,,57399,64.10993194580078,,1.3860976696014404,,
,0.0005278143261628271,0.0005278143261628271,57449,,,,,
16,,,57449,64.10491180419922,,1.40983247756958,,
,0.0005270172285239242,0.0005270172285239242,57499,,,,,
16,,,57499,64.2220687866211,,1.4050235748291016,,
,0.0005262200620147955,0.0005262200620147955,57549,,,,,
16,,,57549,64.22684478759766,,1.366203784942627,,
16,,,57578,,,,0.27538001537323,0.5272400379180908
16,,,57578,,1.4393866062164307,,,
,0.0005254228286675163,0.0005254228286675163,57599,,,,,
17,,,57599,64.24378204345703,,1.4492700099945068,,
,0.0005246255305143319,0.0005246255305143319,57649,,,,,
17,,,57649,64.18054962158203,,1.339843988418579,,
,0.0005238281695876529,0.0005238281695876529,57699,,,,,
17,,,57699,64.27568054199219,,1.4389567375183105,,
,0.0005230307479200501,0.0005230307479200501,57749,,,,,
17,,,57749,64.26167297363281,,1.3792558908462524,,
,0.000522233267544249,0.000522233267544249,57799,,,,,
17,,,57799,64.27877044677734,,1.353365421295166,,
,0.0005214357304931252,0.0005214357304931252,57849,,,,,
17,,,57849,64.3062744140625,,1.4486112594604492,,
,0.0005206381387996977,0.0005206381387996977,57899,,,,,
17,,,57899,64.25566864013672,,1.4541665315628052,,
,0.0005198404944971257,0.0005198404944971257,57949,,,,,
17,,,57949,64.23600006103516,,1.4440308809280396,,
,0.0005190427996187022,0.0005190427996187022,57999,,,,,
17,,,57999,64.35189056396484,,1.3777976036071777,,
,0.0005182450561978493,0.0005182450561978493,58049,,,,,
17,,,58049,64.25082397460938,,1.4029006958007812,,
,0.0005174472662681128,0.0005174472662681128,58099,,,,,
17,,,58099,64.31329345703125,,1.328953742980957,,
,0.000516649431863157,0.000516649431863157,58149,,,,,
17,,,58149,64.3199462890625,,1.4242980480194092,,
,0.0005158515550167592,0.0005158515550167592,58199,,,,,
17,,,58199,64.33970642089844,,1.4271103143692017,,
,0.0005150536377628056,0.0005150536377628056,58249,,,,,
17,,,58249,64.35956573486328,,1.4561065435409546,,
,0.0005142556821352847,0.0005142556821352847,58299,,,,,
17,,,58299,64.37165069580078,,1.3532910346984863,,
,0.0005134576901682836,0.0005134576901682836,58349,,,,,
17,,,58349,64.37947845458984,,1.3941746950149536,,
,0.0005126596638959813,0.0005126596638959813,58399,,,,,
17,,,58399,64.36321258544922,,1.3970768451690674,,
,0.0005118616053526446,0.0005118616053526446,58449,,,,,
17,,,58449,64.42066192626953,,1.396681308746338,,
,0.0005110635165726225,0.0005110635165726225,58499,,,,,
17,,,58499,64.41663360595703,,1.4345026016235352,,
,0.0005102653995903412,0.0005102653995903412,58549,,,,,
17,,,58549,64.51272583007812,,1.389803171157837,,
,0.0005094672564402985,0.0005094672564402985,58599,,,,,
17,,,58599,64.5191879272461,,1.4034383296966553,,
,0.0005086690891570592,0.0005086690891570592,58649,,,,,
17,,,58649,64.46589660644531,,1.4131048917770386,,
,0.0005078708997752494,0.0005078708997752494,58699,,,,,
17,,,58699,64.54875946044922,,1.383130431175232,,
,0.0005070726903295518,0.0005070726903295518,58749,,,,,
17,,,58749,64.5650405883789,,1.3985135555267334,,
,0.0005062744628546999,0.0005062744628546999,58799,,,,,
17,,,58799,64.5118637084961,,1.414738416671753,,
,0.0005054762193854735,0.0005054762193854735,58849,,,,,
17,,,58849,64.62652587890625,,1.4107744693756104,,
,0.000504677961956693,0.000504677961956693,58899,,,,,
17,,,58899,64.58342742919922,,1.4125549793243408,,
,0.0005038796926032142,0.0005038796926032142,58949,,,,,
17,,,58949,64.68414306640625,,1.373759388923645,,
,0.0005030814133599235,0.0005030814133599235,58999,,,,,
17,,,58999,64.51811218261719,,1.4031744003295898,,
,0.0005022831262617327,0.0005022831262617327,59049,,,,,
17,,,59049,64.67899322509766,,1.389372706413269,,
,0.0005014848333435733,0.0005014848333435733,59099,,,,,
17,,,59099,64.68192291259766,,1.387792706489563,,
,0.0005006865366403919,0.0005006865366403919,59149,,,,,
17,,,59149,64.65811920166016,,1.387393593788147,,
,0.0004998882381871444,0.0004998882381871444,59199,,,,,
17,,,59199,64.80451202392578,,1.3154674768447876,,
,0.0004990899400187913,0.0004990899400187913,59249,,,,,
17,,,59249,64.86216735839844,,1.377511978149414,,
,0.0004982916441702927,0.0004982916441702927,59299,,,,,
17,,,59299,64.8304443359375,,1.3367805480957031,,
,0.0004974933526766024,0.0004974933526766024,59349,,,,,
17,,,59349,64.87234497070312,,1.3545233011245728,,
,0.0004966950675726633,0.0004966950675726633,59399,,,,,
17,,,59399,64.84735870361328,,1.2999041080474854,,
,0.000495896790893402,0.000495896790893402,59449,,,,,
17,,,59449,64.82577514648438,,1.3936059474945068,,
,0.0004950985246737233,0.0004950985246737233,59499,,,,,
17,,,59499,64.88240051269531,,1.3701882362365723,,
,0.0004943002709485057,0.0004943002709485057,59549,,,,,
17,,,59549,64.88172149658203,,1.3891117572784424,,
,0.0004935020317525959,0.0004935020317525959,59599,,,,,
17,,,59599,64.99310302734375,,1.3550567626953125,,
,0.0004927038091208034,0.0004927038091208034,59649,,,,,
17,,,59649,64.94027709960938,,1.3838801383972168,,
,0.0004919056050878954,0.0004919056050878954,59699,,,,,
17,,,59699,64.8973159790039,,1.3543553352355957,,
,0.0004911074216885917,0.0004911074216885917,59749,,,,,
17,,,59749,64.9614028930664,,1.4131455421447754,,
,0.0004903092609575596,0.0004903092609575596,59799,,,,,
17,,,59799,65.06292724609375,,1.334939956665039,,
,0.0004895111249294087,0.0004895111249294087,59849,,,,,
17,,,59849,65.10289764404297,,1.3382561206817627,,
,0.0004887130156386855,0.0004887130156386855,59899,,,,,
17,,,59899,65.1558837890625,,1.3550095558166504,,
,0.00048791493511986863,0.00048791493511986863,59949,,,,,
17,,,59949,65.17642211914062,,1.3629920482635498,,
,0.00048711688540736256,0.00048711688540736256,59999,,,,,
17,,,59999,65.09374237060547,,1.3732317686080933,,
,0.00048631886853549414,0.00048631886853549414,60049,,,,,
17,,,60049,65.15567016601562,,1.383864164352417,,
,0.00048552088653850604,0.00048552088653850604,60099,,,,,
17,,,60099,65.10929870605469,,1.361751675605774,,
,0.0004847229414505522,0.0004847229414505522,60149,,,,,
17,,,60149,65.15116119384766,,1.3451799154281616,,
,0.0004839250353056927,0.0004839250353056927,60199,,,,,
17,,,60199,65.18590545654297,,1.373831033706665,,
,0.00048312717013788753,0.00048312717013788753,60249,,,,,
17,,,60249,65.14224243164062,,1.3871742486953735,,
,0.00048232934798099296,0.00048232934798099296,60299,,,,,
17,,,60299,65.27342987060547,,1.3557592630386353,,
,0.0004815315708687555,0.0004815315708687555,60349,,,,,
17,,,60349,65.19401550292969,,1.3276610374450684,,
,0.0004807338408348067,0.0004807338408348067,60399,,,,,
17,,,60399,65.34178924560547,,1.3021292686462402,,
,0.00047993615991265834,0.00047993615991265834,60449,,,,,
17,,,60449,65.3320083618164,,1.3860349655151367,,
,0.00047913853013569646,0.00047913853013569646,60499,,,,,
17,,,60499,65.29609680175781,,1.3132561445236206,,
,0.0004783409535371774,0.0004783409535371774,60549,,,,,
17,,,60549,65.30160522460938,,1.347853660583496,,
,0.00047754343215022146,0.00047754343215022146,60599,,,,,
17,,,60599,65.37535095214844,,1.3726835250854492,,
,0.00047674596800780845,0.00047674596800780845,60649,,,,,
17,,,60649,65.4981689453125,,1.3000249862670898,,
,0.0004759485631427721,0.0004759485631427721,60699,,,,,
17,,,60699,65.426025390625,,1.3643627166748047,,
,0.00047515121958779537,0.00047515121958779537,60749,,,,,
17,,,60749,65.42699432373047,,1.3294678926467896,,
,0.0004743539393754044,0.0004743539393754044,60799,,,,,
17,,,60799,65.47877502441406,,1.3729896545410156,,
,0.00047355672453796416,0.00047355672453796416,60849,,,,,
17,,,60849,65.49750518798828,,1.3422726392745972,,
,0.000472759577107673,0.000472759577107673,60899,,,,,
17,,,60899,65.49984741210938,,1.3627040386199951,,
,0.0004719624991165574,0.0004719624991165574,60949,,,,,
17,,,60949,65.45979309082031,,1.3462345600128174,,
17,,,60965,,,,0.28078001737594604,0.5335599780082703
17,,,60965,,1.378811001777649,,,
,0.000471165492596467,0.000471165492596467,60999,,,,,
18,,,60999,65.50487518310547,,1.3337616920471191,,
,0.0004703685595790687,0.0004703685595790687,61049,,,,,
18,,,61049,65.53721618652344,,1.3779091835021973,,
,0.0004695717020958427,0.0004695717020958427,61099,,,,,
18,,,61099,65.55303192138672,,1.3862178325653076,,
,0.0004687749221780761,0.0004687749221780761,61149,,,,,
18,,,61149,65.59908294677734,,1.3052231073379517,,
,0.0004679782218568588,0.0004679782218568588,61199,,,,,
18,,,61199,65.55484008789062,,1.38924241065979,,
,0.0004671816031630774,0.0004671816031630774,61249,,,,,
18,,,61249,65.58519744873047,,1.3999927043914795,,
,0.0004663850681274106,0.0004663850681274106,61299,,,,,
18,,,61299,65.61485290527344,,1.3454689979553223,,
,0.00046558861878032376,0.00046558861878032376,61349,,,,,
18,,,61349,65.63584899902344,,1.3796772956848145,,
,0.00046479225715206386,0.00046479225715206386,61399,,,,,
18,,,61399,65.61410522460938,,1.3704266548156738,,
,0.00046399598527265424,0.00046399598527265424,61449,,,,,
18,,,61449,65.61663818359375,,1.3447290658950806,,
,0.00046319980517188974,0.00046319980517188974,61499,,,,,
18,,,61499,65.63626098632812,,1.3251169919967651,,
,0.0004624037188793306,0.0004624037188793306,61549,,,,,
18,,,61549,65.70048522949219,,1.3846789598464966,,
,0.0004616077284242984,0.0004616077284242984,61599,,,,,
18,,,61599,65.71549224853516,,1.335682988166809,,
,0.0004608118358358705,0.0004608118358358705,61649,,,,,
18,,,61649,65.69361877441406,,1.3104631900787354,,
,0.00046001604314287447,0.00046001604314287447,61699,,,,,
18,,,61699,65.6339111328125,,1.3900926113128662,,
,0.00045922035237388364,0.00045922035237388364,61749,,,,,
18,,,61749,65.69794464111328,,1.2845289707183838,,
,0.00045842476555721097,0.00045842476555721097,61799,,,,,
18,,,61799,65.66168212890625,,1.3402550220489502,,
,0.0004576292847209048,0.0004576292847209048,61849,,,,,
18,,,61849,65.73733520507812,,1.348374605178833,,
,0.00045683391189274336,0.00045683391189274336,61899,,,,,
18,,,61899,65.70784759521484,,1.3904211521148682,,
,0.0004560386491002294,0.0004560386491002294,61949,,,,,
18,,,61949,65.78665924072266,,1.3063715696334839,,
,0.0004552434983705853,0.0004552434983705853,61999,,,,,
18,,,61999,65.71295166015625,,1.3573821783065796,,
,0.0004544484617307474,0.0004544484617307474,62049,,,,,
18,,,62049,65.79463195800781,,1.2944740056991577,,
,0.0004536535412073618,0.0004536535412073618,62099,,,,,
18,,,62099,65.90594482421875,,1.338974952697754,,
,0.0004528587388267782,0.0004528587388267782,62149,,,,,
18,,,62149,65.81148529052734,,1.3692286014556885,,
,0.00045206405661504524,0.00045206405661504524,62199,,,,,
18,,,62199,65.92888641357422,,1.3260208368301392,,
,0.0004512694965979053,0.0004512694965979053,62249,,,,,
18,,,62249,65.90462493896484,,1.3659226894378662,,
,0.00045047506080078925,0.00045047506080078925,62299,,,,,
18,,,62299,65.97945404052734,,1.3686115741729736,,
,0.00044968075124881114,0.00044968075124881114,62349,,,,,
18,,,62349,65.93370056152344,,1.300628662109375,,
,0.0004488865699667634,0.0004488865699667634,62399,,,,,
18,,,62399,65.96765899658203,,1.3083984851837158,,
,0.00044809251897911145,0.00044809251897911145,62449,,,,,
18,,,62449,66.05113220214844,,1.336194396018982,,
,0.0004472986003099885,0.0004472986003099885,62499,,,,,
18,,,62499,66.06509399414062,,1.3439867496490479,,
,0.0004465048159831908,0.0004465048159831908,62549,,,,,
18,,,62549,66.03882598876953,,1.3369781970977783,,
,0.00044571116802217127,0.00044571116802217127,62599,,,,,
18,,,62599,66.0625,,1.343249797821045,,
,0.0004449176584500362,0.0004449176584500362,62649,,,,,
18,,,62649,66.12194061279297,,1.3094537258148193,,
,0.0004441242892895387,0.0004441242892895387,62699,,,,,
18,,,62699,66.15940856933594,,1.3270597457885742,,
,0.0004433310625630739,0.0004433310625630739,62749,,,,,
18,,,62749,66.1952896118164,,1.2841860055923462,,
,0.0004425379802926742,0.0004425379802926742,62799,,,,,
18,,,62799,66.17019653320312,,1.3428443670272827,,
,0.0004417450445000029,0.0004417450445000029,62849,,,,,
18,,,62849,66.19390106201172,,1.3046616315841675,,
,0.0004409522572063508,0.0004409522572063508,62899,,,,,
18,,,62899,66.29118347167969,,1.2662538290023804,,
,0.00044015962043262994,0.00044015962043262994,62949,,,,,
18,,,62949,66.22268676757812,,1.2960891723632812,,
,0.00043936713619936843,0.00043936713619936843,62999,,,,,
18,,,62999,66.31034088134766,,1.3008136749267578,,
,0.0004385748065267058,0.0004385748065267058,63049,,,,,
18,,,63049,66.22168731689453,,1.310236930847168,,
,0.0004377826334343873,0.0004377826334343873,63099,,,,,
18,,,63099,66.21189880371094,,1.2914847135543823,,
,0.0004369906189417593,0.0004369906189417593,63149,,,,,
18,,,63149,66.19986724853516,,1.2744555473327637,,
,0.0004361987650677638,0.0004361987650677638,63199,,,,,
18,,,63199,66.32662963867188,,1.2839665412902832,,
,0.00043540707383093324,0.00043540707383093324,63249,,,,,
18,,,63249,66.38190460205078,,1.320408582687378,,
,0.0004346155472493859,0.0004346155472493859,63299,,,,,
18,,,63299,66.29634094238281,,1.3052725791931152,,
,0.0004338241873408196,0.0004338241873408196,63349,,,,,
18,,,63349,66.39156341552734,,1.3470431566238403,,
,0.0004330329961225079,0.0004330329961225079,63399,,,,,
18,,,63399,66.43988800048828,,1.2221310138702393,,
,0.00043224197561129416,0.00043224197561129416,63449,,,,,
18,,,63449,66.45487976074219,,1.2590982913970947,,
,0.0004314511278235865,0.0004314511278235865,63499,,,,,
18,,,63499,66.44841003417969,,1.3472888469696045,,
,0.000430660454775353,0.000430660454775353,63549,,,,,
18,,,63549,66.44023895263672,,1.3051936626434326,,
,0.0004298699584821161,0.0004298699584821161,63599,,,,,
18,,,63599,66.56378936767578,,1.279669165611267,,
,0.0004290796409589475,0.0004290796409589475,63649,,,,,
18,,,63649,66.51229095458984,,1.3063938617706299,,
,0.00042828950422046366,0.00042828950422046366,63699,,,,,
18,,,63699,66.56197357177734,,1.2849624156951904,,
,0.0004274995502808197,0.0004274995502808197,63749,,,,,
18,,,63749,66.52831268310547,,1.2547436952590942,,
,0.00042670978115370514,0.00042670978115370514,63799,,,,,
18,,,63799,66.56438446044922,,1.2238795757293701,,
,0.00042592019885233845,0.00042592019885233845,63849,,,,,
18,,,63849,66.62926483154297,,1.2689440250396729,,
,0.00042513080538946125,0.00042513080538946125,63899,,,,,
18,,,63899,66.6155776977539,,1.299214482307434,,
,0.00042434160277733435,0.00042434160277733435,63949,,,,,
18,,,63949,66.62173461914062,,1.3136627674102783,,
,0.0004235525930277319,0.0004235525930277319,63999,,,,,
18,,,63999,66.61840057373047,,1.3109681606292725,,
,0.00042276377815193643,0.00042276377815193643,64049,,,,,
18,,,64049,66.7586669921875,,1.3030270338058472,,
,0.000421975160160734,0.000421975160160734,64099,,,,,
18,,,64099,66.7244873046875,,1.314291000366211,,
,0.00042118674106440807,0.00042118674106440807,64149,,,,,
18,,,64149,66.78311920166016,,1.33144211769104,,
,0.00042039852287273566,0.00042039852287273566,64199,,,,,
18,,,64199,66.74020385742188,,1.271122932434082,,
,0.0004196105075949815,0.0004196105075949815,64249,,,,,
18,,,64249,66.80286407470703,,1.2778866291046143,,
,0.0004188226972398932,0.0004188226972398932,64299,,,,,
18,,,64299,66.81293487548828,,1.3130183219909668,,
,0.00041803509381569586,0.00041803509381569586,64349,,,,,
18,,,64349,66.79898071289062,,1.3411412239074707,,
18,,,64352,,,,0.28845998644828796,0.5405200719833374
18,,,64352,,1.316022515296936,,,
,0.00041724769933008693,0.00041724769933008693,64399,,,,,
19,,,64399,66.83208465576172,,1.3086318969726562,,
,0.0004164605157902316,0.0004164605157902316,64449,,,,,
19,,,64449,66.88548278808594,,1.3165764808654785,,
,0.00041567354520275705,0.00041567354520275705,64499,,,,,
19,,,64499,66.8697280883789,,1.2551958560943604,,
,0.0004148867895737478,0.0004148867895737478,64549,,,,,
19,,,64549,66.8255844116211,,1.2917226552963257,,
,0.0004141002509087405,0.0004141002509087405,64599,,,,,
19,,,64599,66.83406066894531,,1.2934868335723877,,
,0.00041331393121271827,0.00041331393121271827,64649,,,,,
19,,,64649,66.85608673095703,,1.2518951892852783,,
,0.0004125278324901065,0.0004125278324901065,64699,,,,,
19,,,64699,66.90357208251953,,1.2927595376968384,,
,0.0004117419567447671,0.0004117419567447671,64749,,,,,
19,,,64749,66.93921661376953,,1.3041149377822876,,
,0.00041095630597999376,0.00041095630597999376,64799,,,,,
19,,,64799,66.9365005493164,,1.2853522300720215,,
,0.0004101708821985065,0.0004101708821985065,64849,,,,,
19,,,64849,66.88915252685547,,1.2969787120819092,,
,0.00040938568740244677,0.00040938568740244677,64899,,,,,
19,,,64899,67.03257751464844,,1.2838679552078247,,
,0.00040860072359337214,0.00040860072359337214,64949,,,,,
19,,,64949,67.0958023071289,,1.2778147459030151,,
,0.0004078159927722517,0.0004078159927722517,64999,,,,,
19,,,64999,67.03299713134766,,1.3051432371139526,,
,0.0004070314969394605,0.0004070314969394605,65049,,,,,
19,,,65049,67.11896514892578,,1.263400673866272,,
,0.00040624723809477435,0.00040624723809477435,65099,,,,,
19,,,65099,67.05597686767578,,1.3051947355270386,,
,0.0004054632182373655,0.0004054632182373655,65149,,,,,
19,,,65149,67.13199615478516,,1.2895344495773315,,
,0.00040467943936579626,0.00040467943936579626,65199,,,,,
19,,,65199,67.08492279052734,,1.2757039070129395,,
,0.0004038959034780151,0.0004038959034780151,65249,,,,,
19,,,65249,67.08232879638672,,1.2320935726165771,,
,0.000403112612571351,0.000403112612571351,65299,,,,,
19,,,65299,67.08834075927734,,1.3058066368103027,,
,0.00040232956864250845,0.00040232956864250845,65349,,,,,
19,,,65349,67.11839294433594,,1.3215067386627197,,
,0.0004015467736875626,0.0004015467736875626,65399,,,,,
19,,,65399,67.11394500732422,,1.2770593166351318,,
,0.0004007642297019534,0.0004007642297019534,65449,,,,,
19,,,65449,67.21835327148438,,1.2498033046722412,,
,0.0003999819386804813,0.0003999819386804813,65499,,,,,
19,,,65499,67.26304626464844,,1.2760930061340332,,
,0.00039919990261730223,0.00039919990261730223,65549,,,,,
19,,,65549,67.23434448242188,,1.218752384185791,,
,0.00039841812350592185,0.00039841812350592185,65599,,,,,
19,,,65599,67.28277587890625,,1.2354865074157715,,
,0.0003976366033391909,0.0003976366033391909,65649,,,,,
19,,,65649,67.27193450927734,,1.2624703645706177,,
,0.0003968553441092999,0.0003968553441092999,65699,,,,,
19,,,65699,67.38616180419922,,1.2347688674926758,,
,0.0003960743478077745,0.0003960743478077745,65749,,,,,
19,,,65749,67.37218475341797,,1.2612779140472412,,
,0.0003952936164254699,0.0003952936164254699,65799,,,,,
19,,,65799,67.4582748413086,,1.2517733573913574,,
,0.00039451315195256607,0.00039451315195256607,65849,,,,,
19,,,65849,67.52128601074219,,1.2867305278778076,,
,0.00039373295637856265,0.00039373295637856265,65899,,,,,
19,,,65899,67.53632354736328,,1.2447932958602905,,
,0.0003929530316922736,0.0003929530316922736,65949,,,,,
19,,,65949,67.48214721679688,,1.2046436071395874,,
,0.00039217337988182267,0.00039217337988182267,65999,,,,,
19,,,65999,67.5734634399414,,1.2454396486282349,,
,0.00039139400293463765,0.00039139400293463765,66049,,,,,
19,,,66049,67.61014556884766,,1.2278145551681519,,
,0.0003906149028374461,0.0003906149028374461,66099,,,,,
19,,,66099,67.59295654296875,,1.2499983310699463,,
,0.0003898360815762694,0.0003898360815762694,66149,,,,,
19,,,66149,67.69007873535156,,1.241152286529541,,
,0.00038905754113641877,0.00038905754113641877,66199,,,,,
19,,,66199,67.61952209472656,,1.210305094718933,,
,0.0003882792835024886,0.0003882792835024886,66249,,,,,
19,,,66249,67.6728744506836,,1.2308425903320312,,
,0.0003875013106583533,0.0003875013106583533,66299,,,,,
19,,,66299,67.69123840332031,,1.1985723972320557,,
,0.0003867236245871609,0.0003867236245871609,66349,,,,,
